CSHARP;Use_Access_Control;Using Access Control List;https://doc.casthighlight.com/CloudReady_Use_Access_Control?auth=810dbb62ba6ce167e0e3a5425bf7691d;Id_041;FileSetAccessControl;Id_039&&(Id_040||Id_041)
CSHARP;Use_Access_Control;Using Access Control List;https://doc.casthighlight.com/CloudReady_Use_Access_Control?auth=810dbb62ba6ce167e0e3a5425bf7691d;Id_039;UsingSystemSecurityAccessControl;Id_039&&(Id_040||Id_041)
CSHARP;Use_Access_Control;Using Access Control List;https://doc.casthighlight.com/CloudReady_Use_Access_Control?auth=810dbb62ba6ce167e0e3a5425bf7691d;Id_040;FileGetAccessControl;Id_039&&(Id_040||Id_041)
CSHARP;Use_Configuration_Except_WebConfig;Using other configuration files than Web configuration;https://doc.casthighlight.com/CloudReady_Use_Configuration_Except_WebConfig?auth=98a8b0e4c774ab779a289c5f3935b9f2;Id_1000;ExtraConfFile;
CSHARP;Use_COM_Components;Using COM Components;https://doc.casthighlight.com/CloudReady_Use_COM_Components?auth=8be7db437e87a1835d1e4e3f58b2f937;Id_1008;CsprojCOMReferenceInclude;
CSHARP;Use_COM_Components;Using COM Components;https://doc.casthighlight.com/CloudReady_Use_COM_Components?auth=8be7db437e87a1835d1e4e3f58b2f937;Id_046;ComImport;
CSHARP;Use_COM_Components;Using COM Components;https://doc.casthighlight.com/CloudReady_Use_COM_Components?auth=8be7db437e87a1835d1e4e3f58b2f937;Id_047;UsingSystemRuntimeInteropServices;
CSHARP;Use_Crypto_API;Using Crypto API;https://doc.casthighlight.com/CloudReady_Use_Crypto_API?auth=83196fa77e7a35409d833d7b4cc41b16;Id_064;UsingSystemSecurityCryptography;
CSHARP;Use_File_System;Using file system;https://doc.casthighlight.com/CloudReady_Use_File_System?auth=b1fede2ca6e441c908b1f4563b375e0c;Id_057;HardCodedPath;
CSHARP;Use_OS_Dependency;Using system DLLs;https://doc.casthighlight.com/CloudReady_Use_OS_Dependency?auth=c3085dd64ed56376c64524d05272de5d;Id_038;DllImport;
